egiftID,Main_id
MD0027,03180-4
MD0028,03318-7
MD0029,04160-3
MD0030,04763-6
MD0031,06549-8
MD0032,06596-4
MD0033,06681-1
MD0034,07628-3
MD0035,07661-0
MD0036,07723-7
MD0037,07724-0
MD0038,09878-2
MD0040,10601-4
MD0041,10943-5
MD0042,10960-0
MD0043,11581-4
MD0044,11612-7
MD0045,11661-9
MD0046,11965-8
MD0047,12374-1
MD0048,12840-3
MD0049,12842-9
MD0050,13056-9
MD0051,13259-6
MD0054,14301-9
MD0055,14675-7
MD0060,15618-7
MD0062,15634-9
MD0063,15658-5
MD0064,15721-2
MD0065,15949-8
MD0066,16081-4
MD0067,16109-1
MD0068,16485-2
MD0069,17403-3
MD0070,18605-0
MD0071,19324-7
MD0072,19605-3
MD0073,19770-6
MD0075,20153-7
MD0078,20505-4
MD0085,22244-8
MD0086,22420-0
MD0087,23355-0
MD0088,23383-5
MD0089,25220-1
MD0092,23598-5
MD0093,23641-8
MD0094,25252-8
MD0096,27009-2
MD0097,24577-1
MD0098,26331-3
MD0099,26349-4
MD0100,24369-2
MD0101,27333-2
MD0102,27507-1
MD0103,27607-0
MD0105,29008-5
MD0106,29057-7
MD0107,29082-3
MD0108,29668-1
MD0109,29820-7
MD0110,29881-2
MD0111,29943-9
MD0112,29965-9
MD0113,30364-2
MD0114,30407-8
MD0116,30468-3
MD0117,30474-8
MD0118,30653-9
MD0119,28515-5
MD0120,26813-0
MD0121,26836-3
MD0122,26915-5
MD0123,31009-1
MD0124,31080-0
MD0125,31221-9
MD0126,31359-3
MD0127,31415-2
MD0128,31417-8
MD0129,31524-5
MD0130,31724-3
MD0131,31867-9
MD0132,31934-8
MD0133,31952-6
MD0134,32182-8
MD0135,32391-0
MD0136,32399-4
MD0137,35021-3
MD0139,32635-7
MD0140,32709-7
MD0141,32950-3
MD0142,33109-6
MD0143,17691-8
MD0144,33364-1
MD0145,33718-4
MD0146,33807-3
MD0148,33859-4
MD0149,33916-6
MD0150,33967-4
MD0152,34110-9
MD0153,34115-4
MD0154,34312-3
MD0155,34415-1
MD0156,34428-7
MD0158,34822-5
MD0160,36126-0
MD0161,38071-7
MD0162,38079-1
MD0166,35728-7
MD0167,36571-6
MD0168,36689-6
MD0169,36845-4
MD0171,36942-4
MD0172,36956-3
MD0173,37459-0
MD0174,37511-7
MD0175,37922-3
MD0176,16779-4
MD0177,40237-8
MD0178,40310-2
MD0179,35089-9
MD0180,40334-8
MD0181,16879-3
MD0182,40682-4
MD0183,40745-4
MD0184,40830-1
MD0185,40927-4
MD0186,41006-9
MD0187,41111-0
MD0188,41451-5
MD0189,41635-1
MD0190,41645-8
MD0192,42535-5
MD0193,42581-8
MD0194,42644-8
MD0196,42820-0
MD0197,48103-0
MD0198,48156-4
MD0200,48415-0
MD0201,48436-7
MD0202,48787-2
MD0203,48899-4
MD0204,48937-5
MD0205,49074-6
MD0206,49096-6
MD0207,49776-5
MD0209,50189-7
MD0210,50355-2
MD0211,50356-5
MD0212,50420-5
MD0214,43796-1
MD0215,43874-0
MD0216,50773-6
MD0217,50933-6
MD0218,51059-0
MD0219,51107-8
MD0220,51300-5
MD0221,51896-1
MD0222,51941-0
MD0223,51990-2
MD0224,52003-0
MD0225,52498-4
MD0226,52550-1
MD0227,52834-6
MD0228,43942-2
MD0229,53044-4
MD0230,53061-9
MD0231,53231-6
MD0232,53455-0
MD0233,53500-9
MD0234,53630-9
MD0235,53637-0
MD0236,53740-5
MD0237,53850-1
MD0238,54029-8
MD0239,54040-5
MD0240,54075-1
MD0241,54079-3
MD0242,54086-1
MD0243,54228-3
MD0244,54464-7
MD0245,54788-0
MD0246,54869-8
MD0247,54894-4
MD0248,55130-0
MD0249,55410-3
MD0250,55450-1
MD0251,55694-9
MD0252,56059-5
MD0253,56158-1
MD0254,56169-1
MD0255,60292-9
MD0256,56289-4
MD0258,56398-7
MD0259,56404-1
MD0260,56418-0
MD0261,56465-6
MD0262,56474-0
MD0263,57515-3
MD0264,57604-2
MD0265,58173-6
MD0266,58675-7
MD0267,58855-1
MD0268,58996-1
MD0269,59000-2
MD0270,59027-7
MD0271,59114-0
MD0272,59195-9
MD0273,59298-7
MD0274,59582-9
MD0275,59619-0
MD0276,59899-4
MD0277,70108-2
MD0278,70222-7
MD0279,70286-1
MD0281,70330-7
MD0282,70371-8
MD0283,70600-3
MD0284,70793-4
MD0286,71281-9
MD0287,71318-0
MD0288,71321-6
MD0289,71375-3
MD0290,71469-7
MD0291,46202-0
MD0292,71755-5
MD0294,71844-4
MD0295,72279-9
MD0296,72316-7
MD0297,72695-7
MD0298,72699-9
MD0300,72938-1
MD0301,73200-6
MD0302,73223-9
MD0303,73290-9
MD0304,73443-1
MD0305,73578-6
MD0306,73727-6
MD0307,73730-2
MD0308,73936-8
MD0309,74017-9
MD0310,74036-0
MD0313,74378-1
MD0314,74461-2
MD0315,74642-9
MD0316,74735-0
MD0318,75873-4
MD0319,75904-7
MD0320,75918-6
MD0321,75952-6
MD0322,76307-5
MD0323,76363-5
MD0324,76481-2
MD0325,76614-0
MD0327,43061-2
MD0328,77151-7
MD0329,77229-9
MD0330,77698-1
MD0331,77859-4
MD0332,77974-2
MD0333,78039-1
MD0334,78161-7
MD0335,78276-8
MD0336,78546-4
MD0337,78565-5
MD0338,78609-4
MD0339,78670-6
MD0341,78980-0
MD0343,79131-9
MD0344,79274-5
MD0345,79333-3
MD0347,79494-7
MD0348,79578-4
MD0349,79604-2
MD0350,79845-1
MD0351,79891-4
MD0352,79903-6
MD0353,80094-1
MD0354,80159-7
MD0355,80531-5
MD0356,80573-9
MD0357,80725-8
MD0358,80747-8
MD0359,80830-9
MD0360,81042-3
MD0361,81167-1
MD0362,81335-2
MD0363,81585-5
MD0364,35770-8
MD0365,82121-8
MD0366,82123-4
MD0367,82237-2
MD0368,82537-9
MD0369,82788-5
MD0371,82969-2
MD0372,83048-7
MD0373,83207-4
MD0374,83552-1
MD0375,83584-8
MD0376,83762-6
MD0377,83799-8
MD0378,83841-8
MD0379,84165-4
MD0380,84180-3
MD0381,84191-3
MD0382,84214-5
MD0383,84293-8
MD0385,84720-5
MD0386,84785-2
MD0387,86450-5
MD0388,86550-4
MD0389,86554-6
MD0392,87366-4
MD0393,87511-2
MD0394,87518-3
MD0395,87592-1
MD0397,87732-7
MD0398,87745-3
MD0399,88107-0
MD0400,88277-8
MD0401,88278-1
MD0402,82351-7
MD0403,88670-3
MD0405,89125-1
MD0406,89457-5
MD0407,89643-4
MD0408,25593-6
MD0409,25594-9
MD0410,89950-9
MD0411,28490-7
MD0412,60641-7
MD0414,61238-8
MD0415,61379-8
MD0416,61604-1
MD0417,61798-5
MD0418,61919-0
MD0419,62036-7
MD0420,62057-4
MD0421,62261-1
MD0422,62333-5
MD0423,62455-4
MD0424,62620-6
MD0425,62688-2
MD0426,62809-7
MD0429,63235-5
MD0430,63272-4
MD0431,63462-5
MD0432,63503-5
MD0433,63802-9
MD0435,64060-6
MD0436,64249-7
MD0437,64322-1
MD0439,64385-2
MD0440,64452-1
MD0441,64880-2
MD0442,65041-8
MD0443,65406-1
MD0444,65415-5
MD0445,65567-5
MD0447,65992-7
MD0448,66087-7
MD0449,66325-6
MD0450,66340-5
MD0451,66352-8
MD0452,66372-2
MD0453,66393-9
MD0454,66497-0
MD0455,66543-2
MD0456,66554-2
MD0457,66778-6
MD0458,66794-8
MD0460,67092-2
MD0461,67397-4
MD0464,67682-9
MD0465,68083-1
MD0466,68095-4
MD0467,68144-5
MD0468,68215-6
MD0469,68288-4
MD0470,68364-7
MD0471,68588-1
MD0472,68597-5
MD0473,68876-5
MD0474,69110-5
MD0475,69116-3
MD0476,69274-8
MD0477,69459-7
MD0478,69498-2
MD0479,69512-7
MD0480,69545-7
MD0481,69579-0
MD0482,69631-7
MD0483,69806-9
MD0484,39047-7
MD0485,39160-9
MD0486,39220-0
MD0487,39238-1
MD0488,39407-5
MD0489,39561-8
MD0490,39925-8
MD0491,38170-3
MD0492,38219-7
MD0494,38453-5
MD0495,38456-4
MD0496,38871-9
MD0497,13473-0
MD0498,13754-6
MD0499,13839-6
MD0500,13865-5
MD0501,13877-8
MD0503,13966-7
MD0504,21515-4
MD0505,21665-8
MD0506,21748-2
MD0508,35826-0
MD0509,35907-8
MD0510,35956-0
MD0511,35997-1
MD0512,90055-3
MD0513,90062-1
MD0514,90142-6
MD0515,90316-5
MD0516,90514-7
MD0517,90519-2
MD0518,90564-2
MD0519,90711-6
MD0520,90715-8
MD0521,90717-4
MD0522,90847-4
MD0523,90987-1
MD0524,91039-4
MD0525,91368-9
MD0526,91392-2
MD0527,91938-2
MD0528,91954-4
MD0529,92063-0
MD0530,92078-2
MD0531,92180-4
MD0533,92494-0
MD0534,92521-1
MD0535,93324-5
MD0536,93443-5
MD0537,93596-8
MD0538,93618-7
MD0539,93803-3
MD0540,94207-4
MD0541,94294-8
MD0542,94336-1
MD0543,94408-5
MD0544,94453-5
MD0546,94841-8
MD0547,94870-6
MD0548,95453-8
MD0549,95509-0
MD0550,95552-4
MD0551,95588-3
MD0552,95799-1
MD0554,96085-2
MD0555,96157-6
MD0556,96424-3
MD0557,96429-8
MD0558,96551-4
MD0559,97055-4
MD0560,97440-8
MD0561,97453-4
MD0562,97633-8
MD0563,98102-2
MD0564,98262-3
MD0565,98268-1
MD0567,98313-0
MD0568,99069-9
MD0569,99433-6
MD0570,99449-1
MD0571,99709-0
MD0572,99729-4
MD0573,99757-9
MD0574,99873-0
MD0575,10476-A
MD0576,10490-A
MD0577,10492-A
MD0578,10494-A
MD0579,10764-A
MD0581,11171-A
MD0582,11464-A
MD0583,11668-A
MD0584,11710-A
MD0585,11805-A
MD0586,11905-A
MD0587,11942-A
MD0588,12047-A
MD0589,12055-A
MD0590,12071-A
MD0591,12362-A
MD0592,12518-A
MD0593,12527-A
MD0594,12609-A
MD0595,12650-A
MD0596,12887-A
MD0597,13032-A
MD0598,13140-A
MD0599,13223-A
MD0600,13495-A
MD0601,13735-A
MD0602,13837-A
MD0603,13891-A
MD0604,13959-A
MD0605,14057-A
MD0606,14659-A
MD0607,14730-A
MD0608,14835-A
MD0609,14848-A
MD0610,15017-A
MD0611,15028-A
MD0612,15051-A
MD0613,15082-A
MD0614,15253-A
MD0615,15501-A
MD0616,15626-A
MD0617,15628-A
MD0618,15713-A
MD0619,15997-A
MD0620,16123-A
MD0621,16265-A
MD0622,16271-A
MD0623,16379-A
MD0624,16441-A
MD0625,16749-A
MD0626,16811-A
MD0627,16917-A
MD0628,17051-A
MD0629,17076-A
MD0630,17252-A
MD0631,17286-A
MD0632,17488-A
MD0633,17534-A
MD0634,17920-A
MD0635,18039-A
MD0636,18224-A
MD0637,18226-A
MD0638,18371-A
MD0639,18675-A
MD0640,18952-A
MD0641,19258-A
MD0642,19324-A
MD0643,19457-A
MD0644,19468-A
ME0001,00707-4
ME0003,03048-1
ME0004,03240-5
ME0005,05035-1
ME0006,05420-5
ME0007,06635-8
ME0008,10300-4
ME0009,10560-4
ME0013,15041-3
ME0014,15449-3
ME0015,15749-0
ME0017,18934-5
ME0018,19252-3
ME0019,19335-7
ME0020,22197-3
ME0022,22769-2
ME0024,23327-5
ME0025,23866-5
ME0026,29234-2
ME0027,30117-8
ME0028,30149-5
ME0029,30478-0
ME0030,30560-8
ME0031,31220-6
ME0032,32125-5
ME0033,32849-4
ME0034,34675-1
ME0035,36036-8
ME0036,36178-1
ME0037,36694-8
ME0038,37301-2
ME0039,37339-7
ME0040,37412-1
ME0041,40328-3
ME0042,41079-7
ME0043,41263-0
ME0044,16992-5
ME0045,48276-7
ME0046,49356-5
ME0047,49929-7
ME0048,50115-6
ME0049,50790-1
ME0050,51798-8
ME0051,52560-8
ME0052,52610-2
ME0053,53441-1
ME0054,53575-3
ME0055,53980-1
ME0056,54342-8
ME0057,54430-4
ME0058,54447-2
ME0059,57148-7
ME0060,57193-7
ME0061,57500-1
ME0062,57639-8
ME0063,57742-3
ME0064,58512-7
ME0066,59272-5
ME0067,59519-1
ME0068,70826-3
ME0069,71594-2
ME0070,73073-6
ME0072,74338-3
ME0073,75430-1
ME0075,75592-8
ME0076,76275-9
ME0078,77328-5
ME0079,77404-8
ME0080,77524-1
ME0081,77959-3
ME0082,78320-4
ME0083,78347-9
ME0084,79053-0
ME0085,79655-0
ME0087,80657-6
ME0088,81059-1
ME0089,81094-4
ME0090,81267-0
ME0091,81944-0
ME0092,81962-8
ME0094,82860-6
ME0095,83104-6
ME0096,83702-4
ME0097,84163-8
ME0098,84308-9
ME0099,86636-7
ME0100,88636-3
ME0101,88698-1
ME0102,88763-4
ME0104,61143-1
ME0105,62079-4
ME0106,62467-7
ME0107,63480-3
ME0108,63512-9
ME0109,63823-6
ME0110,64284-0
ME0111,65086-1
ME0112,65627-6
ME0113,65685-2
ME0114,66858-1
ME0115,67329-1
ME0116,67662-5
ME0117,67947-3
ME0118,69447-4
ME0119,69573-2
ME0120,69709-9
ME0121,69935-6
ME0122,21615-3
ME0123,35818-9
ME0124,90185-3
ME0125,90906-2
ME0126,91433-2
ME0127,91700-9
ME0128,91874-9
ME0129,92355-6
ME0130,93448-0
ME0131,93719-9
ME0132,94059-7
ME0133,94127-9
ME0134,94226-5
ME0135,95654-9
ME0136,95883-5
ME0137,95942-3
ME0138,95980-5
ME0139,97293-4
ME0140,98227-0
ME0141,99586-9
ME0142,99875-6
ME0143,10073-A
ME0144,11259-A
ME0145,11455-A
ME0146,11953-A
ME0147,12543-A
ME0148,12636-A
ME0149,12943-A
ME0150,13907-A
ME0151,14056-A
ME0152,15415-A
ME0153,16251-A
ME0154,17213-A
ME0155,17363-A
ME0156,17425-A
ME0157,17561-A
ME0158,18198-A
MF0001,00251-6
MF0002,00742-7
MF0003,00767-6
MF0004,00780-9
MF0005,00784-1
MF0008,00827-7
MF0009,00831-6
MF0010,00836-1
MF0011,00848-4
MF0012,02845-1
MF0013,02873-6
MF0014,03334-9
MF0015,04144-1
MF0016,04444-8
MF0017,04819-8
MF0018,06482-6
MF0019,06506-1
MF0020,07804-5
MF0022,07864-7
MF0023,07865-0
MF0024,10532-9
MF0025,10616-6
MF0026,11613-0
MF0027,11943-8
MF0028,12082-5
MF0029,12449-4
MF0031,14015-1
MF0033,14099-9
MF0036,15335-5
MF0037,15425-7
MF0039,15875-8
MF0040,15945-6
MF0041,16296-4
MF0042,17197-1
MF0044,18585-7
MF0045,18777-4
MF0046,19090-7
MF0047,19132-0
MF0048,20155-3
MF0050,20927-0
MF0052,21272-0
MF0053,22425-5
MF0054,22725-2
MF0055,22869-1
MF0057,22950-6
MF0058,23256-4
MF0059,23494-4
MF0060,18048-3
MF0064,17574-4
MF0065,24117-3
MF0066,24919-1
MF0068,27468-7
MF0069,27529-1
MF0070,27544-0
MF0071,27549-5
MF0072,27568-6
MF0073,27619-3
MF0074,27621-6
MF0076,27774-9
MF0077,27857-3
MF0080,27916-1
MF0081,27973-4
MF0083,29233-9
MF0084,29243-6
MF0085,29364-2
MF0086,29806-1
MF0088,28033-8
MF0089,16656-2
MF0090,30367-1
MF0092,30400-7
MF0093,30410-4
MF0094,30557-2
MF0095,30607-6
MF0096,30807-4
MF0097,26700-5
MF0098,26921-0
MF0099,31187-0
MF0100,31224-8
MF0101,31668-4
MF0102,31717-5
MF0103,31740-5
MF0104,32212-8
MF0105,32334-7
MF0106,32409-0
MF0107,32532-9
MF0108,32658-0
MF0109,32847-8
MF0110,33032-7
MF0111,35551-9
MF0112,35598-8
MF0113,33485-7
MF0114,33785-4
MF0115,34773-4
MF0116,36191-4
MF0117,36365-3
MF0118,35713-5
MF0119,36969-9
MF0120,37108-5
MF0121,37884-2
MF0122,40098-5
MF0123,16792-7
MF0124,40275-0
MF0125,40434-7
MF0126,41226-1
MF0127,16948-8
MF0128,41751-2
MF0129,42641-9
MF0130,42812-9
MF0131,48288-0
MF0132,48587-4
MF0133,48772-0
MF0134,48907-4
MF0135,48961-8
MF0136,49014-4
MF0137,49122-4
MF0138,49152-5
MF0139,49163-5
MF0140,49298-0
MF0141,50050-0
MF0143,50345-5
MF0144,50360-4
MF0145,28530-4
MF0146,50754-5
MF0147,50922-6
MF0148,51136-6
MF0149,51400-4
MF0150,51681-1
MF0151,51913-5
MF0152,52036-0
MF0153,52141-1
MF0154,52187-7
MF0155,52263-0
MF0156,52458-6
MF0157,52950-7
MF0158,53108-7
MF0159,60031-6
MF0160,53563-0
MF0161,53716-2
MF0162,54034-0
MF0163,54252-6
MF0164,54290-8
MF0165,54682-3
MF0166,54822-9
MF0167,54887-6
MF0168,55075-4
MF0169,55152-0
MF0170,55226-0
MF0171,55426-8
MF0172,55685-5
MF0173,55790-6
MF0174,56386-4
MF0175,56388-0
MF0176,56629-8
MF0177,56648-9
MF0178,56791-2
MF0179,56994-9
MF0180,57186-9
MF0181,57323-6
MF0182,57647-9
MF0183,57666-0
MF0184,57788-9
MF0185,57903-6
MF0186,57961-2
MF0187,58116-3
MF0188,58450-0
MF0189,58703-1
MF0190,59001-5
MF0191,59189-4
MF0192,59450-3
MF0193,59554-4
MF0194,59684-4
MF0195,59763-6
MF0196,70219-1
MF0197,70407-6
MF0199,71011-2
MF0200,71186-5
MF0201,71293-2
MF0202,71446-4
MF0203,71571-9
MF0204,71573-5
MF0205,71596-8
MF0207,46179-1
MF0208,46222-4
MF0210,71908-7
MF0211,71965-0
MF0212,72800-7
MF0213,73221-3
MF0214,73278-9
MF0215,73410-1
MF0217,73699-2
MF0218,73787-8
MF0219,73914-8
MF0220,74079-7
MF0221,74132-7
MF0222,74465-4
MF0223,74663-6
MF0224,74962-0
MF0225,74964-6
MF0226,75026-6
MF0228,75110-0
MF0229,75450-5
MF0230,75648-0
MF0231,75969-4
MF0232,76106-4
MF0233,76146-2
MF0234,76224-1
MF0235,76765-7
MF0236,77034-3
MF0237,17748-3
MF0238,77395-5
MF0239,77399-7
MF0240,77432-3
MF0241,77527-0
MF0242,77836-1
MF0243,78453-3
MF0244,78564-2
MF0245,78636-6
MF0246,78654-4
MF0247,79115-7
MF0248,79154-2
MF0249,79307-4
MF0250,79633-0
MF0251,79908-1
MF0252,79917-5
MF0253,79979-3
MF0254,80052-7
MF0255,80141-6
MF0257,80502-7
MF0258,80590-4
MF0259,80842-2
MF0260,80901-0
MF0261,80926-9
MF0262,81735-8
MF0263,82056-5
MF0264,82594-2
MF0265,82616-1
MF0266,82632-3
MF0267,83070-4
MF0268,83198-1
MF0269,83204-5
MF0270,83235-9
MF0271,83653-3
MF0273,86511-9
MF0274,86567-2
MF0275,87144-6
MF0277,87359-6
MF0278,87382-6
MF0279,87445-6
MF0280,87551-0
MF0282,88408-0
MF0283,88474-7
MF0284,88567-8
MF0285,88720-7
MF0286,89181-1
MF0287,89356-3
MF0288,89544-8
MF0289,89782-8
MF0290,61335-8
MF0291,61497-5
MF0292,61637-1
MF0293,61639-7
MF0294,62244-6
MF0295,62289-9
MF0296,62403-3
MF0298,62997-3
MF0299,63527-1
MF0300,63873-1
MF0301,64125-2
MF0302,64171-5
MF0303,64175-7
MF0304,64395-9
MF0305,64466-0
MF0307,46268-0
MF0308,64726-9
MF0309,65075-1
MF0310,65614-0
MF0311,65616-6
MF0312,65861-4
MF0313,65890-2
MF0314,66332-4
MF0315,66444-6
MF0316,66514-4
MF0317,66592-4
MF0318,67209-8
MF0319,67269-0
MF0320,67426-1
MF0321,67881-4
MF0322,68034-9
MF0323,68058-5
MF0324,68099-6
MF0325,68148-7
MF0326,68212-7
MF0327,68654-7
MF0328,68679-6
MF0329,68690-3
MF0330,68908-1
MF0331,68910-4
MF0332,69111-8
MF0333,69199-8
MF0334,69277-7
MF0335,69378-9
MF0336,69396-7
MF0337,69484-3
MF0338,39114-6
MF0339,39149-2
MF0340,39179-3
MF0341,39470-3
MF0342,39888-0
MF0343,38214-2
MF0344,38300-2
MF0345,38466-1
MF0346,38749-3
MF0347,13543-8
MF0349,13726-1
MF0350,13731-3
MF0351,21709-7
MF0352,35820-2
MF0353,90010-0
MF0354,90080-9
MF0355,90096-4
MF0356,90152-3
MF0357,90188-2
MF0358,90382-2
MF0359,90676-4
MF0360,90774-7
MF0361,91057-2
MF0362,91526-3
MF0363,91585-2
MF0364,91961-2
MF0365,92158-7
MF0366,92257-3
MF0367,92885-2
MF0368,92968-6
MF0369,93164-5
MF0370,93688-6
MF0371,94111-4
MF0372,94241-4
MF0373,94587-7
MF0374,94646-5
MF0375,94658-8
MF0376,94783-3
MF0377,94840-5
MF0378,95629-3
MF0379,96398-5
MF0380,96922-2
MF0381,96988-2
MF0382,97086-8
MF0383,97428-8
MF0384,97474-1
MF0385,97980-1
MF0386,98326-6
MF0387,98438-8
MF0388,98683-6
MF0389,98906-6
MF0390,98943-5
MF0391,99110-6
MF0392,99228-6
MF0393,99643-1
MF0394,99843-9
MF0395,10298-A
MF0396,10769-A
MF0397,10829-A
MF0398,10968-A
MF0399,10970-A
MF0400,11129-A
MF0401,11328-A
MF0402,11381-A
MF0403,11386-A
MF0404,11545-A
MF0405,11771-A
MF0406,11777-A
MF0407,11856-A
MF0408,12057-A
MF0409,12084-A
MF0410,12168-A
MF0411,12169-A
MF0412,12306-A
MF0413,12662-A
MF0414,13035-A
MF0415,13502-A
MF0416,13679-A
MF0417,13833-A
MF0418,13941-A
MF0419,14104-A
MF0420,14173-A
MF0421,14299-A
MF0422,15164-A
MF0424,15622-A
MF0425,15762-A
MF0426,16006-A
MF0427,16212-A
MF0428,16283-A
MF0429,16319-A
MF0430,16575-A
MF0431,16606-A
MF0432,17011-A
MF0433,17879-A
MF0434,17966-A
MF0435,18016-A
MF0436,18026-A
MF0437,18126-A
MF0438,18136-A
MF0439,18530-A
MF0440,19010-A
MF0441,19014-A
MF0442,19191-A
MF0443,19282-A
MF0444,19390-A
MF0445,19493-A
MG0001,00867-5
MG0002,00889-5
MG0003,00890-5
MG0004,00904-3
MG0005,00916-6
MG0006,00945-4
MG0007,00946-7
MG0008,00948-3
MG0009,00969-0
MG0010,00974-2
MG0011,00977-1
MG0012,00980-7
MG0013,00992-0
MG0014,02954-4
MG0015,02986-1
MG0016,03722-2
MG0017,04578-0
MG0018,04978-6
MG0019,05521-7
MG0020,06925-8
MG0021,07969-1
MG0022,08000-4
MG0023,08021-1
MG0025,10630-2
MG0027,11267-1
MG0028,12937-6
MG0029,14137-0
MG0030,14681-2
MG0032,15400-8
MG0033,15419-2
MG0034,15629-7
MG0036,15660-8
MG0039,16143-1
MG0040,17074-9
MG0041,18633-5
MG0042,18740-2
MG0043,18753-8
MG0044,18778-7
MG0046,19217-0
MG0047,19580-5
MG0048,20151-1
MG0049,20240-0
MG0050,20604-0
MG0051,20740-5
MG0053,21267-8
MG0054,22190-2
MG0055,22278-1
MG0059,23093-5
MG0061,23631-1
MG0062,23654-4
MG0064,27044-5
MG0065,27074-6
MG0066,26157-7
MG0068,08308-5
MG0070,26525-6
MG0073,27411-1
MG0074,27451-9
MG0075,27595-8
MG0076,27748-0
MG0077,27750-3
MG0078,29374-9
MG0079,29486-1
MG0080,29497-1
MG0081,29533-6
MG0082,29646-1
MG0084,17609-9
MG0085,29925-1
MG0086,30063-2
MG0087,30142-4
MG0089,30438-2
MG0090,30650-0
MG0091,17647-1
MG0092,26808-8
MG0093,31007-5
MG0094,31053-8
MG0095,31110-0
MG0096,31152-4
MG0097,31157-9
MG0098,31218-3
MG0099,31470-9
MG0101,31531-3
MG0102,32231-9
MG0104,35018-7
MG0105,32356-7
MG0106,32358-3
MG0107,32461-8
MG0108,32949-3
MG0109,38041-6
MG0110,35523-4
MG0111,33025-9
MG0112,33130-0
MG0113,33241-9
MG0115,33685-5
MG0116,34040-1
MG0117,34041-4
MG0118,34304-2
MG0119,34649-2
MG0120,34785-7
MG0121,34810-2
MG0122,34963-5
MG0123,36164-2
MG0124,36169-7
MG0125,36402-1
MG0127,36734-5
MG0128,36782-4
MG0129,36808-5
MG0130,37082-4
MG0132,37436-7
MG0133,37509-4
MG0134,37598-4
MG0135,37749-0
MG0136,40161-2
MG0137,40259-8
MG0138,40309-2
MG0139,40532-0
MG0140,16858-6
MG0142,40704-3
MG0143,40865-7
MG0144,41115-2
MG0145,41137-2
MG0146,41357-4
MG0147,41379-4
MG0148,41733-4
MG0149,41842-7
MG0150,42212-5
MG0151,42370-0
MG0152,42510-6
MG0153,42779-3
MG0154,42787-4
MG0155,42893-8
MG0156,42918-6
MG0157,43607-2
MG0158,48199-1
MG0159,48418-9
MG0160,48456-1
MG0161,48492-7
MG0162,49282-5
MG0163,49471-3
MG0164,49616-4
MG0165,43703-9
MG0166,49712-1
MG0167,49739-6
MG0168,49941-7
MG0169,49979-2
MG0170,50095-3
MG0171,50156-7
MG0172,50532-7
MG0173,50543-7
MG0174,51209-3
MG0175,51272-1
MG0176,51569-2
MG0177,51575-7
MG0178,51843-7
MG0179,51961-4
MG0180,52000-1
MG0181,52038-6
MG0183,52626-7
MG0184,52784-2
MG0185,52882-5
MG0186,43919-2
MG0187,52921-9
MG0188,53228-0
MG0189,53290-5
MG0191,20014-3
MG0192,60022-2
MG0193,53403-9
MG0194,53459-2
MG0195,53825-5
MG0196,53905-0
MG0197,53909-2
MG0198,54060-9
MG0199,54152-7
MG0200,54233-5
MG0201,54475-7
MG0202,54857-5
MG0204,55313-3
MG0205,55370-6
MG0206,55436-5
MG0207,55801-5
MG0208,56048-5
MG0209,56178-5
MG0210,60285-1
MG0211,56357-6
MG0212,56361-5
MG0213,56367-3
MG0214,56611-7
MG0215,56626-9
MG0216,56729-7
MG0217,56784-4
MG0218,56905-9
MG0219,57043-3
MG0220,57293-6
MG0221,57440-0
MG0222,57484-0
MG0223,57555-1
MG0224,57637-2
MG0225,60376-6
MG0226,57996-8
MG0227,58015-1
MG0229,58337-8
MG0230,58489-8
MG0231,58628-1
MG0232,58636-2
MG0234,58905-5
MG0235,59248-2
MG0236,59660-8
MG0237,59816-9
MG0238,59824-0
MG0239,59929-4
MG0240,59954-0
MG0241,70007-0
MG0242,70254-4
MG0243,70317-4
MG0244,70661-8
MG0245,70671-5
MG0246,70782-4
MG0247,71027-7
MG0248,71091-8
MG0249,71206-8
MG0250,71262-8
MG0251,71263-1
MG0252,71650-1
MG0253,71651-4
MG0254,46123-8
MG0255,72521-7
MG0256,72809-4
MG0257,73039-6
MG0258,73229-7
MG0259,73353-9
MG0260,73451-2
MG0261,74057-7
MG0262,74481-6
MG0263,74858-2
MG0264,74864-7
MG0265,75103-2
MG0266,75229-3
MG0267,75238-7
MG0268,75527-4
MG0269,75529-0
MG0270,75552-0
MG0271,75962-3
MG0272,76096-8
MG0273,76253-9
MG0274,76421-0
MG0275,76609-8
MG0276,76696-2
MG0277,77255-8
MG0278,77494-1
MG0279,77665-1
MG0281,77736-2
MG0282,77838-7
MG0283,78059-5
MG0284,78244-1
MG0285,78366-0
MG0286,78451-7
MG0287,78539-6
MG0288,78610-4
MG0289,79189-8
MG0290,46245-7
MG0291,79335-9
MG0292,79581-0
MG0293,79726-1
MG0294,79817-6
MG0297,79854-5
MG0298,79909-4
MG0300,80005-1
MG0301,80184-3
MG0302,80276-1
MG0303,80353-7
MG0305,80398-0
MG0306,80548-3
MG0307,80700-9
MG0308,80883-3
MG0309,81229-8
MG0311,81323-9
MG0312,81590-7
MG0313,81798-9
MG0314,81859-3
MG0315,81908-4
MG0316,82143-8
MG0317,82475-2
MG0318,82514-6
MG0319,46255-4
MG0320,82568-3
MG0321,82815-6
MG0322,83161-9
MG0323,83500-0
MG0324,83665-6
MG0325,83673-7
MG0326,83807-8
MG0327,83864-1
MG0328,83963-7
MG0329,84076-5
MG0330,84154-4
MG0331,84213-2
MG0332,84216-1
MG0333,84704-3
MG0334,86059-6
MG0335,86605-3
